"Country","Month","Date","Depth","Day"
"Southern Africa","May",2005-05-01,1.84,1
"Southern Africa","May",2006-05-01,-0.997,1
"Southern Africa","May",2007-05-01,0.705,1
"Southern Africa","May",2008-05-01,1.822,1
"Southern Africa","May",2009-05-01,1.231,1
"Southern Africa","May",2010-05-01,2.194,1
"Southern Africa","May",2011-05-01,0.708,1
"Southern Africa","May",2012-05-01,1.325,1
"Southern Africa","May",2013-05-01,1.094,1
"Southern Africa","May",2014-05-01,1.661,1
"Southern Africa","May",2015-05-01,2.254,1
"Southern Africa","May",2016-05-01,1.208,1
"Southern Africa","May",2017-05-01,1.366,1
"Southern Africa","May",2018-05-01,1.654,1
"Southern Africa","May",2019-05-01,2.912,1
"Southern Africa","June",2000-06-01,1.28,1
"Southern Africa","June",2001-06-01,0.942,1
"Southern Africa","June",2002-06-01,0.04,1
"Southern Africa","June",2003-06-01,0.609,1
"Southern Africa","June",2004-06-01,1.143,1
"Southern Africa","June",2005-06-01,1.94,1
"Southern Africa","June",2006-06-01,0.24,1
"Southern Africa","June",2007-06-01,0.677,1
"Southern Africa","June",2008-06-01,1.275,1
"Southern Africa","June",2009-06-01,1.281,1
"Southern Africa","June",2010-06-01,0.619,1
"Southern Africa","June",2011-06-01,0.276,1
"Southern Africa","June",2012-06-01,0.294,1
"Southern Africa","June",2013-06-01,1.73,1
"Southern Africa","June",2014-06-01,0.979,1
"Southern Africa","June",2015-06-01,0.832,1
"Southern Africa","June",2016-06-01,1.947,1
"Southern Africa","June",2017-06-01,1.718,1
"Southern Africa","June",2018-06-01,1.629,1
"Southern Africa","June",2019-06-01,1.833,1
"Southern Africa","July",2000-07-01,0.241,1
"Southern Africa","July",2001-07-01,0.024,1
"Southern Africa","July",2002-07-01,0.653,1
"Southern Africa","July",2003-07-01,0.827,1
"Southern Africa","July",2004-07-01,-0.102,1
"Southern Africa","July",2005-07-01,1.237,1
"Southern Africa","July",2006-07-01,1.246,1
"Southern Africa","July",2007-07-01,0.359,1
"Southern Africa","July",2008-07-01,1.106,1
"Southern Africa","July",2009-07-01,-0.35,1
"Southern Africa","July",2010-07-01,1.525,1
"Southern Africa","July",2011-07-01,-0.586,1
"Southern Africa","July",2012-07-01,0.115,1
"Southern Africa","July",2013-07-01,1.281,1
"Southern Africa","July",2014-07-01,0.479,1
"Southern Africa","July",2015-07-01,1.128,1
"Southern Africa","July",2016-07-01,0.629,1
"Southern Africa","July",2017-07-01,1.709,1
"Southern Africa","July",2018-07-01,1.455,1
"Southern Africa","July",2019-07-01,1.87,1
"Southern Africa","August",2000-08-01,1.01,1
"Southern Africa","August",2001-08-01,0.544,1
"Southern Africa","August",2002-08-01,1.212,1
"Southern Africa","August",2003-08-01,-0.252,1
"Southern Africa","August",2004-08-01,1.777,1
"Southern Africa","August",2005-08-01,1.435,1
"Southern Africa","August",2006-08-01,-0.384,1
"Southern Africa","August",2007-08-01,0.269,1
"Southern Africa","August",2008-08-01,1.62,1
"Southern Africa","August",2009-08-01,0.617,1
"Southern Africa","August",2010-08-01,1.702,1
"Southern Africa","August",2011-08-01,0.453,1
"Southern Africa","August",2012-08-01,0.414,1
"Southern Africa","August",2013-08-01,0.211,1
"Southern Africa","August",2014-08-01,1.147,1
"Southern Africa","August",2015-08-01,2.247,1
"Southern Africa","August",2016-08-01,1.847,1
"Southern Africa","August",2017-08-01,0.734,1
"Southern Africa","August",2018-08-01,1.951,1
"Southern Africa","August",2019-08-01,2.009,1
"Southern Africa","September",2000-09-01,-0.199,1
"Southern Africa","September",2001-09-01,-0.574,1
"Southern Africa","September",2002-09-01,0.207,1
"Southern Africa","September",2003-09-01,0.523,1
"Southern Africa","September",2004-09-01,-0.046,1
"Southern Africa","September",2005-09-01,1.382,1
"Southern Africa","September",2006-09-01,0.83,1
"Southern Africa","September",2007-09-01,1.736,1
"Southern Africa","September",2008-09-01,0.024,1
"Southern Africa","September",2009-09-01,1.004,1
"Southern Africa","September",2010-09-01,1.983,1
"Southern Africa","September",2011-09-01,1.314,1
"Southern Africa","September",2012-09-01,-0.175,1
"Southern Africa","September",2013-09-01,0.223,1
"Southern Africa","September",2014-09-01,1.457,1
"Southern Africa","September",2015-09-01,1.719,1
"Southern Africa","September",2016-09-01,1.09,1
"Southern Africa","September",2017-09-01,2.201,1
"Southern Africa","September",2018-09-01,1.323,1
"Southern Africa","September",2019-09-01,1.177,1
"Southern Africa","October",2000-10-01,0.919,1
"Southern Africa","October",2001-10-01,0.84,1
"Southern Africa","October",2002-10-01,0.938,1
"Southern Africa","October",2003-10-01,1.17,1
"Southern Africa","October",2004-10-01,0.43,1
"Southern Africa","October",2005-10-01,1.205,1
"Southern Africa","October",2006-10-01,0.974,1
"Southern Africa","October",2007-10-01,0.154,1
"Southern Africa","October",2008-10-01,1.586,1
"Southern Africa","October",2009-10-01,0.863,1
"Southern Africa","October",2010-10-01,1.35,1
"Southern Africa","October",2011-10-01,0.309,1
"Southern Africa","October",2012-10-01,0.855,1
"Southern Africa","October",2013-10-01,0.855,1
"Southern Africa","October",2014-10-01,0.949,1
"Southern Africa","October",2015-10-01,2.665,1
"Southern Africa","October",2016-10-01,1.984,1
"Southern Africa","October",2017-10-01,0.003,1
"Southern Africa","October",2018-10-01,1.268,1
"Southern Africa","October",2019-10-01,2.144,1
"Southern Africa","November",2000-11-01,-0.381,1
"Southern Africa","November",2001-11-01,-0.019,1
"Southern Africa","November",2002-11-01,-0.21,1
"Southern Africa","November",2003-11-01,0.937,1
"Southern Africa","November",2004-11-01,1.948,1
"Southern Africa","November",2005-11-01,0.635,1
"Southern Africa","November",2006-11-01,0.536,1
"Southern Africa","November",2007-11-01,0.021,1
"Southern Africa","November",2008-11-01,0.925,1
"Southern Africa","November",2009-11-01,0.264,1
"Southern Africa","November",2010-11-01,0.512,1
"Southern Africa","November",2011-11-01,0.077,1
"Southern Africa","November",2012-11-01,1.27,1
"Southern Africa","November",2013-11-01,0.862,1
"Southern Africa","November",2014-11-01,-0.736,1
"Southern Africa","November",2015-11-01,1.042,1
"Southern Africa","November",2016-11-01,1.639,1
"Southern Africa","November",2017-11-01,0.286,1
"Southern Africa","November",2018-11-01,0.729,1
"Southern Africa","November",2019-11-01,2.376,1
"Southern Africa","December",2000-12-01,0.368,1
"Southern Africa","December",2001-12-01,0.162,1
"Southern Africa","December",2002-12-01,0.676,1
"Southern Africa","December",2003-12-01,0.819,1
"Southern Africa","December",2004-12-01,0.933,1
"Southern Africa","December",2005-12-01,-0.224,1
"Southern Africa","December",2006-12-01,0.521,1
"Southern Africa","December",2007-12-01,-0.37,1
"Southern Africa","December",2008-12-01,0.79,1
"Southern Africa","December",2009-12-01,1.101,1
"Southern Africa","December",2010-12-01,0.266,1
"Southern Africa","December",2011-12-01,0.111,1
"Southern Africa","December",2012-12-01,0.256,1
"Southern Africa","December",2013-12-01,-0.049,1
"Southern Africa","December",2014-12-01,0.303,1
"Southern Africa","December",2015-12-01,2.605,1
"Southern Africa","December",2016-12-01,1.698,1
"Southern Africa","December",2017-12-01,0.491,1
"Southern Africa","December",2018-12-01,1.581,1
"Southern Africa","December",2019-12-01,0.543,1
"Western Asia","January",2000-01-01,-0.252,1
"Western Asia","January",2001-01-01,0.413,1
"Western Asia","January",2002-01-01,-0.634,1
"Western Asia","January",2003-01-01,1.437,1
"Western Asia","January",2004-01-01,1.402,1
"Western Asia","January",2005-01-01,0.539,1
"Western Asia","January",2006-01-01,0.374,1
"Western Asia","January",2007-01-01,-0.686,1
"Western Asia","January",2008-01-01,-2.08,1
"Western Asia","January",2009-01-01,0.044,1
"Western Asia","January",2010-01-01,2.684,1
"Western Asia","January",2011-01-01,1.1,1
"Western Asia","January",2012-01-01,0.216,1
"Western Asia","January",2013-01-01,1.484,1
"Western Asia","January",2014-01-01,1.392,1
"Western Asia","January",2015-01-01,1.188,1
"Western Asia","January",2016-01-01,0.688,1
"Western Asia","January",2017-01-01,0.748,1
"Western Asia","January",2018-01-01,1.464,1
"Western Asia","January",2019-01-01,2.147,1
"Western Asia","February",2000-02-01,-0.529,1
"Western Asia","February",2001-02-01,0.388,1
"Western Asia","February",2002-02-01,1.33,1
"Western Asia","February",2003-02-01,0.326,1
"Western Asia","February",2004-02-01,0.52,1
"Western Asia","February",2005-02-01,0.235,1
"Western Asia","February",2006-02-01,1.063,1
"Western Asia","February",2007-02-01,0.807,1
"Western Asia","February",2008-02-01,-1.091,1
"Western Asia","February",2009-02-01,1.999,1
"Western Asia","February",2010-02-01,2.667,1
"Western Asia","February",2011-02-01,0.659,1
"Western Asia","February",2012-02-01,-0.539,1
"Western Asia","February",2013-02-01,2.183,1
"Western Asia","February",2014-02-01,0.929,1
"Western Asia","February",2015-02-01,1.612,1
"Western Asia","February",2016-02-01,2.397,1
"Western Asia","February",2017-02-01,-0.816,1
"Western Asia","February",2018-02-01,3.055,1
"Western Asia","February",2019-02-01,1.258,1
"Western Asia","March",2000-03-01,-0.614,1
"Western Asia","March",2001-03-01,2.549,1
"Western Asia","March",2002-03-01,1.42,1
"Western Asia","March",2003-03-01,-0.812,1
"Western Asia","March",2004-03-01,1.715,1
"Western Asia","March",2005-03-01,0.871,1
"Western Asia","March",2006-03-01,1.151,1
"Western Asia","March",2007-03-01,0.461,1
"Western Asia","March",2008-03-01,3.325,1
"Western Asia","March",2009-03-01,0.581,1
"Western Asia","March",2010-03-01,2.59,1
"Western Asia","March",2011-03-01,0.096,1
"Western Asia","March",2012-03-01,-0.99,1
"Western Asia","March",2013-03-01,1.912,1
"Western Asia","March",2014-03-01,1.912,1
"Western Asia","March",2015-03-01,1.138,1
"Western Asia","March",2016-03-01,2.489,1
"Western Asia","March",2017-03-01,1.444,1
"Western Asia","March",2018-03-01,4.091,1
"Western Asia","March",2019-03-01,0.006,1
"Western Asia","April",2000-04-01,2.504,1
"Western Asia","April",2001-04-01,1.629,1
"Western Asia","April",2002-04-01,0.243,1
"Western Asia","April",2003-04-01,0.852,1
"Western Asia","April",2004-04-01,0.374,1
"Western Asia","April",2005-04-01,1.402,1
"Western Asia","April",2006-04-01,0.861,1
"Western Asia","April",2007-04-01,0.173,1
"Western Asia","April",2008-04-01,2.418,1
"Western Asia","April",2009-04-01,0.465,1
"Western Asia","April",2010-04-01,1.62,1
"Western Asia","April",2011-04-01,0.489,1
"Western Asia","April",2012-04-01,1.736,1
"Western Asia","April",2013-04-01,1.041,1
"Western Asia","April",2014-04-01,2.562,1
"Western Asia","April",2015-04-01,0.849,1
"Western Asia","April",2016-04-01,1.898,1
"Western Asia","April",2017-04-01,2.045,1
"Western Asia","April",2018-04-01,1.768,1
"Western Asia","April",2019-04-01,-0.064,1
"Western Asia","May",2000-05-01,0.952,1
"Western Asia","May",2001-05-01,0.749,1
"Western Asia","May",2002-05-01,0.823,1
"Western Asia","May",2003-05-01,1.826,1
"Western Asia","May",2004-05-01,0.543,1
"Western Asia","May",2005-05-01,0.362,1
"Western Asia","May",2006-05-01,1.284,1
"Western Asia","May",2007-05-01,2.379,1
"Western Asia","May",2008-05-01,0.788,1
"Western Asia","May",2009-05-01,1.095,1
"Western Asia","May",2010-05-01,1.597,1
"Western Asia","May",2011-05-01,1.022,1
"Western Asia","May",2012-05-01,2.17,1
"Western Asia","May",2013-05-01,1.058,1
"Western Asia","May",2014-05-01,1.432,1
"Western Asia","May",2015-05-01,2.046,1
"Western Asia","May",2016-05-01,1.6,1
"Western Asia","May",2017-05-01,1.809,1
"Western Asia","May",2018-05-01,1.853,1
"Western Asia","May",2019-05-01,1.801,1
"Western Asia","June",2000-06-01,0.943,1
"Western Asia","June",2001-06-01,0.931,1
"Western Asia","June",2002-06-01,0.941,1
"Western Asia","June",2003-06-01,1.136,1
"Western Asia","June",2004-06-01,0.695,1
"Western Asia","June",2005-06-01,0.634,1
"Western Asia","June",2006-06-01,2.103,1
"Western Asia","June",2007-06-01,1.46,1
"Western Asia","June",2008-06-01,1.23,1
"Western Asia","June",2009-06-01,1.756,1
"Western Asia","June",2010-06-01,2.026,1
"Western Asia","June",2011-06-01,1.282,1
"Western Asia","June",2012-06-01,2.137,1
"Western Asia","June",2013-06-01,0.864,1
"Western Asia","June",2014-06-01,1.063,1
"Western Asia","June",2015-06-01,0.414,1
"Western Asia","June",2016-06-01,2.001,1
"Western Asia","June",2017-06-01,1.832,1
"Western Asia","June",2018-06-01,1.948,1
"Western Asia","June",2019-06-01,2.878,1
"Western Asia","July",2000-07-01,2.501,1
"Western Asia","July",2001-07-01,1.289,1
"Western Asia","July",2002-07-01,1.65,1
"Western Asia","July",2003-07-01,0.705,1
"Western Asia","July",2004-07-01,1.055,1
"Western Asia","July",2005-07-01,1.267,1
"Western Asia","July",2006-07-01,0.796,1
"Western Asia","July",2007-07-01,1.159,1
"Western Asia","July",2008-07-01,1.275,1
"Western Asia","July",2009-07-01,0.971,1
"Western Asia","July",2010-07-01,2.094,1
"Western Asia","July",2011-07-01,1.766,1
"Western Asia","July",2012-07-01,2.272,1
"Western Asia","July",2013-07-01,1.339,1
"Western Asia","July",2014-07-01,1.188,1
"Western Asia","July",2015-07-01,1.696,1
"Western Asia","July",2016-07-01,1.799,1
"Western Asia","July",2017-07-01,2.949,1
"Western Asia","July",2018-07-01,1.996,1
"Western Asia","July",2019-07-01,1.34,1
"Western Asia","August",2000-08-01,1.701,1
"Western Asia","August",2001-08-01,2.095,1
"Western Asia","August",2002-08-01,0.928,1
"Western Asia","August",2003-08-01,1.783,1
"Western Asia","August",2004-08-01,0.775,1
"Western Asia","August",2005-08-01,1.451,1
"Western Asia","August",2006-08-01,2.263,1
"Western Asia","August",2007-08-01,1.76,1
"Western Asia","August",2008-08-01,1.77,1
"Western Asia","August",2009-08-01,1.071,1
"Western Asia","August",2010-08-01,2.937,1
"Western Asia","August",2011-08-01,1.493,1
"Western Asia","August",2012-08-01,1.923,1
"Western Asia","August",2013-08-01,1.043,1
"Western Asia","August",2014-08-01,2.123,1
"Western Asia","August",2015-08-01,1.378,1
"Western Asia","August",2016-08-01,2.678,1
"Western Asia","August",2017-08-01,2.85,1
"Western Asia","August",2018-08-01,1.685,1
"Western Asia","August",2019-08-01,1.74,1
"Western Asia","September",2000-09-01,0.513,1
"Western Asia","September",2001-09-01,1.311,1
"Western Asia","September",2002-09-01,1.057,1
"Western Asia","September",2003-09-01,0.409,1
"Western Asia","September",2004-09-01,0.587,1
"Western Asia","September",2005-09-01,0.637,1
"Western Asia","September",2006-09-01,0.835,1
"Western Asia","September",2007-09-01,1.52,1
"Western Asia","September",2008-09-01,1.504,1
"Western Asia","September",2009-09-01,0.521,1
"Western Asia","September",2010-09-01,2.318,1
"Western Asia","September",2011-09-01,1.241,1
"Western Asia","September",2012-09-01,1.55,1
"Western Asia","September",2013-09-01,0.845,1
"Western Asia","September",2014-09-01,1.129,1
"Western Asia","September",2015-09-01,2.88,1
"Western Asia","September",2016-09-01,1.31,1
"Western Asia","September",2017-09-01,2.514,1
"Western Asia","September",2018-09-01,2.469,1
"Western Asia","September",2019-09-01,2.123,1
"Western Asia","October",2000-10-01,-0.055,1
"Western Asia","October",2001-10-01,0.706,1
"Western Asia","October",2002-10-01,1.57,1
"Western Asia","October",2003-10-01,1.397,1
"Western Asia","October",2004-10-01,1.391,1
"Western Asia","October",2005-10-01,0.104,1
"Western Asia","October",2006-10-01,1.4,1
"Western Asia","October",2007-10-01,1.316,1
"Western Asia","October",2008-10-01,0.535,1
"Western Asia","October",2009-10-01,1.468,1
"Western Asia","October",2010-10-01,1.853,1
"Western Asia","October",2011-10-01,0.219,1
"Western Asia","October",2012-10-01,1.898,1
"Western Asia","October",2013-10-01,-0.297,1
"Western Asia","October",2014-10-01,0.999,1
"Western Asia","October",2015-10-01,2.42,1
"Western Asia","October",2016-10-01,1.065,1
"Western Asia","October",2017-10-01,1.176,1
"Western Asia","October",2018-10-01,1.656,1
"Western Asia","October",2019-10-01,2.818,1
"Western Asia","November",2000-11-01,-0.104,1
"Western Asia","November",2001-11-01,-0.047,1
"Western Asia","November",2002-11-01,0.87,1
"Western Asia","November",2003-11-01,0.544,1
"Western Asia","November",2004-11-01,0.732,1
"Western Asia","November",2005-11-01,-0.025,1
"Western Asia","November",2006-11-01,-0.42,1
"Western Asia","November",2007-11-01,0.776,1
"Western Asia","November",2008-11-01,0.513,1
"Western Asia","November",2009-11-01,0.859,1
"Western Asia","November",2010-11-01,1.962,1
"Western Asia","November",2011-11-01,-1.967,1
"Western Asia","November",2012-11-01,1.678,1
"Western Asia","November",2013-11-01,1.537,1
"Western Asia","November",2014-11-01,0.043,1
"Western Asia","November",2015-11-01,1.404,1
"Western Asia","November",2016-11-01,0.61,1
"Western Asia","November",2017-11-01,1.341,1
"Western Asia","November",2018-11-01,0.919,1
"Western Asia","November",2019-11-01,1.601,1
"Western Asia","December",2000-12-01,0.496,1
"Western Asia","December",2001-12-01,1.78,1
"Western Asia","December",2002-12-01,-0.56,1
"Western Asia","December",2003-12-01,0.779,1
"Western Asia","December",2004-12-01,-1.185,1
"Western Asia","December",2005-12-01,1.895,1
"Western Asia","December",2006-12-01,-1.791,1
"Western Asia","December",2007-12-01,0.315,1
"Western Asia","December",2008-12-01,-0.229,1
"Western Asia","December",2009-12-01,1.979,1
"Western Asia","December",2010-12-01,1.785,1
"Western Asia","December",2011-12-01,-0.331,1
"Western Asia","December",2012-12-01,1.19,1
"Western Asia","December",2013-12-01,-0.571,1
"Western Asia","December",2014-12-01,2.356,1
"Western Asia","December",2015-12-01,-0.076,1
"Western Asia","December",2016-12-01,0.024,1
"Western Asia","December",2017-12-01,1.701,1
"Western Asia","December",2018-12-01,1.785,1
"Western Asia","December",2019-12-01,1.691,1
"Least Developed Countries","January",2000-01-01,0.754,1
"Least Developed Countries","January",2001-01-01,0.015,1
"Least Developed Countries","January",2002-01-01,0.024,1
"Least Developed Countries","January",2003-01-01,0.809,1
"Least Developed Countries","January",2004-01-01,1.002,1
"Least Developed Countries","January",2005-01-01,0.526,1
"Least Developed Countries","January",2006-01-01,1.333,1
"Least Developed Countries","January",2007-01-01,0.223,1
"Least Developed Countries","January",2008-01-01,-0.077,1
"Least Developed Countries","January",2009-01-01,0.794,1
"Least Developed Countries","January",2010-01-01,1.596,1
"Least Developed Countries","January",2011-01-01,0.612,1
